"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE.@no","TITLE.$","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0003283228","牛乳乳製品統計調査 長期累年","牛乳乳製品統計調査 生乳処理量（用途別）累年統計","-","201701-201712","2019-03-05","0","該当なし","1287","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","長期累年","牛乳乳製品統計調査","生乳処理量（用途別）累年統計","","１　牛乳等向け処理量とは、牛乳、加工乳・成分調整牛乳、乳飲料、はっ酵乳及び乳酸菌飲料を製造するために仕向けた生乳の量をいう。２　2003年４月調査より、牛乳等向け処理量は、直接飲用に供するものだけでなく、「業務用（製菓用や飲料用等の食品原料用）の牛乳、加工乳及び成分調整牛乳に仕向けた生乳」を含めた調査定義に変更したので、それ以前の数字とは接続しない。３　乳製品向け処理量とは、乳製品（牛乳、加工乳・成分調整牛乳、乳飲料、はっ酵乳及び乳酸菌飲料以外。）を製造するために仕向けた生乳の量をいう。４　2003年４月調査より、乳製品向け処理量に含めていた「業務用（製菓用や飲料用等の食品原料用）の牛乳、加工乳及び成分調整牛乳に仕向けた生乳」を除いた調査定義に変更したので、それ以前の数字とは接続しない。５　その他とは、輸送や牛乳乳製品の製造過程で減耗した生乳及び酪農家（組織法人を含む）が子牛のほ乳用、自家飲用に仕向けた生乳をいう。","","",""
"0003283237","牛乳乳製品統計調査 長期累年","牛乳乳製品統計調査 牛乳等生産量累年統計","-","201701-201712","2019-03-05","0","該当なし","2145","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","長期累年","牛乳乳製品統計調査","牛乳等生産量累年統計","","１　2003年４月調査より、牛乳生産量は、直接飲用に供するものだけでなく、「業務用（製菓用や飲料用等の食品原料用）の牛乳の生産量」を含めた調査定義に変更したので、それ以前の数字とは接続しない。２　2003年４月調査より、加工乳・成分調整牛乳生産量は、直接飲用に供するものだけでなく、「業務用（製菓用や飲料用等の食品原料用）の加工乳・成分調整牛乳の生産量」を含めた調査定義に変更したので、それ以前の数字とは接続しない。","","",""
"0003283384","牛乳乳製品統計調査 長期累年","牛乳乳製品統計調査 飲用牛乳等入出荷量累年統計","-","201701-201712","2019-03-05","0","全国","2112","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","長期累年","牛乳乳製品統計調査","飲用牛乳等入出荷量累年統計","","１　2003年４月調査より、直接飲用に供するものだけでなく、「業務用（製菓用や飲料用等の食品原料用）の牛乳、加工乳及び成分調整牛乳の生産量を含めた」調査定義に変更したので、それ以前の数字とは接続しない。２　2003年４月調査より、飲用牛乳等は、直接飲用に供するものだけでなく、「業務用（製菓用や飲料用等の食品原料用）の牛乳、加工乳及び成分調整牛乳」を含めた調査定義に変更したので、それ以前の数字とは接続しない。","","",""
"0003283384","牛乳乳製品統計調査 長期累年","牛乳乳製品統計調査 飲用牛乳等入出荷量累年統計","-","201701-201712","2019-03-05","0","都道府県","2112","2021-05-13","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","長期累年","牛乳乳製品統計調査","飲用牛乳等入出荷量累年統計","","１　2003年４月調査より、直接飲用に供するものだけでなく、「業務用（製菓用や飲料用等の食品原料用）の牛乳、加工乳及び成分調整牛乳の生産量を含めた」調査定義に変更したので、それ以前の数字とは接続しない。２　2003年４月調査より、飲用牛乳等は、直接飲用に供するものだけでなく、「業務用（製菓用や飲料用等の食品原料用）の牛乳、加工乳及び成分調整牛乳」を含めた調査定義に変更したので、それ以前の数字とは接続しない。","","",""
"0003284049","牛乳乳製品統計調査 長期累年","牛乳乳製品統計調査 生乳及び牛乳等生産量累年統計","-","201701-201712","2019-03-05","0","全国","11088","2019-03-06","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","長期累年","牛乳乳製品統計調査","生乳及び牛乳等生産量累年統計","","飲用牛乳等生産量は、2003年４月調査より、直接飲用に供するものだけでなく、「業務用（製菓用や飲料用等の食品原料用）の牛乳、加工乳及び成分調整牛乳の生産量」を含めた調査定義に変更したので、それ以前の数字とは接続しない。","","",""
"0003284049","牛乳乳製品統計調査 長期累年","牛乳乳製品統計調査 生乳及び牛乳等生産量累年統計","-","201701-201712","2019-03-05","0","都道府県","11088","2019-03-06","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","長期累年","牛乳乳製品統計調査","生乳及び牛乳等生産量累年統計","","飲用牛乳等生産量は、2003年４月調査より、直接飲用に供するものだけでなく、「業務用（製菓用や飲料用等の食品原料用）の牛乳、加工乳及び成分調整牛乳の生産量」を含めた調査定義に変更したので、それ以前の数字とは接続しない。","","",""
"0003052254","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","1820","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","生乳生産量及び用途別処理量（全国）","","","1","累年統計表 生乳生産量及び用途別処理量（全国）","平成22年牛乳乳製品統計"
"0003059497","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","1728","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳生産量及び用途別処理量（全国農業地域別・処理内訳）","","","1","統計表 生乳生産量及び用途別処理量（全国農業地域別・処理内訳）","平成22年牛乳乳製品統計"
"0003052229","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","672","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","はっ酵乳生産量（都道府県別・月別）","","","10","統計表 はっ酵乳生産量（都道府県別・月別）","平成22年牛乳乳製品統計"
"0003052230","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","672","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳酸菌飲料生産量（都道府県別・月別）","","","11","統計表 乳酸菌飲料生産量（都道府県別・月別）","平成22年牛乳乳製品統計"
"0003052231","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","672","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等移出量（都道府県別・月別）","","","12","統計表 飲用牛乳等移出量（都道府県別・月別）","平成22年牛乳乳製品統計"
"0003052232","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","672","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等移入量（都道府県別・月別）","","","13","統計表 飲用牛乳等移入量（都道府県別・月別）","平成22年牛乳乳製品統計"
"0003060106","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","2304","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等移出入量（都道府県別・月別）","年計","","14","統計表 飲用牛乳等移出入量（都道府県別・月別） 年計","平成22年牛乳乳製品統計"
"0003060107","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","2304","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等移出入量（都道府県別・月別）","１月分","","14","統計表 飲用牛乳等移出入量（都道府県別・月別） １月分","平成22年牛乳乳製品統計"
"0003060108","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","2304","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等移出入量（都道府県別・月別）","２月分","","14","統計表 飲用牛乳等移出入量（都道府県別・月別） ２月分","平成22年牛乳乳製品統計"
"0003060109","牛乳乳製品統計調査 確報 平成22年牛乳乳製品統計","","年次","201001-201012","2012-03-30","0","該当なし","2304","2012-03-30","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等移出入量（都道府県別・月別）","３月分","","14","統計表 飲用牛乳等移出入量（都道府県別・月別） ３月分","平成22年牛乳乳製品統計"
